Cloud Cover,Humidity,Pressure,Global Radiation,Precipitation,Sunshine,Temperature,Picnic
5.0,0.73,1.0171,1.53,0.18,6.8,13.3,False
7.0,0.76,1.0226,1.64,0.0,9.8,17.3,True
7.0,0.82,1.0199,1.15,0.0,3.5,17.5,True
5.0,0.82,1.0188,1.43,0.03,7.4,18.5,False
7.0,0.84,1.0204,0.83,0.02,0.8,18.5,False
8.0,0.88,1.0205,0.4,0.0,0.0,16.3,False
5.0,0.79,1.0193,1.38,0.0,6.8,14.1,True
2.0,0.83,1.021,1.58,0.0,8.5,11.5,False
4.0,0.82,1.0233,1.46,0.0,7.7,12.1,True
5.0,0.83,1.0249,1.3,0.0,5.4,11.7,False
5.0,0.79,1.0222,1.07,0.0,3.6,12.3,False
3.0,0.86,1.0252,1.09,0.0,5.2,10.0,False
7.0,0.8,1.0244,1.16,0.0,4.8,10.5,False
2.0,0.77,1.0241,1.36,0.0,7.4,11.2,False
2.0,0.81,1.0215,1.41,0.0,9.0,12.1,True
3.0,0.81,1.0223,1.31,0.0,7.4,12.4,True
6.0,0.78,1.021,1.13,0.15,6.1,14.0,False
5.0,0.73,1.0289,1.17,0.0,5.7,9.6,False
7.0,0.76,1.0324,0.71,0.0,0.6,5.5,False
1.0,0.67,1.0331,1.38,0.0,9.1,4.5,False
7.0,0.78,1.0293,0.62,0.15,0.4,3.2,False
7.0,0.7,1.0238,0.89,0.0,3.4,4.5,False
8.0,0.71,1.0187,0.31,0.0,0.7,6.6,False
8.0,0.73,1.0197,0.33,0.0,0.0,7.7,False
8.0,0.79,1.0196,0.34,0.0,0.0,7.9,False
7.0,0.78,1.0287,0.39,0.0,0.0,8.4,False
5.0,0.85,1.0252,0.83,0.0,3.3,6.4,False
6.0,0.79,1.0172,1.02,0.0,6.1,7.9,False
6.0,0.82,1.0193,0.23,0.16,0.0,8.0,False
6.0,0.92,1.0286,0.49,0.0,1.0,4.6,False
4.0,0.87,1.0326,0.89,0.0,5.6,4.8,False
4.0,0.82,1.0286,0.98,0.0,7.1,7.3,False
7.0,0.82,1.0256,0.31,0.03,0.4,9.0,False
1.0,0.79,1.0275,1.01,0.0,8.6,5.2,False
7.0,0.72,1.0297,0.53,0.02,1.1,7.3,False
6.0,0.75,1.0294,0.33,0.17,0.0,6.6,False
8.0,0.81,1.0221,0.3,0.51,0.0,8.7,False
8.0,0.7,1.0233,0.14,0.0,0.0,5.7,False
8.0,0.78,1.0168,0.26,0.41,0.0,8.7,False
4.0,0.76,1.0223,0.63,0.01,3.5,4.7,False
6.0,0.72,1.0177,0.56,0.05,1.7,4.0,False
8.0,0.84,1.0102,0.16,0.3,0.0,2.8,False
6.0,0.82,1.0214,0.3,0.0,0.1,0.0,False
6.0,0.72,1.0279,0.29,0.0,0.0,-1.2,False
2.0,0.79,1.0266,0.88,0.0,7.2,-1.4,False
7.0,0.7,1.0128,0.3,0.0,0.1,0.9,False
8.0,0.65,1.0133,0.36,0.0,0.4,4.3,False
7.0,0.81,1.0116,0.19,0.65,0.0,6.3,False
7.0,0.88,1.0102,0.22,0.92,0.0,7.2,False
8.0,0.94,1.0136,0.12,0.85,0.0,8.0,False
8.0,0.92,1.0235,0.07,0.0,0.0,4.6,False
8.0,0.77,1.0257,0.2,0.0,0.0,4.4,False
1.0,0.78,1.0297,0.73,0.0,7.5,2.5,False
1.0,0.83,1.0229,0.7,0.0,7.9,0.1,False
6.0,0.85,1.0173,0.48,0.0,3.3,0.0,False
8.0,0.87,1.0165,0.16,0.02,0.0,4.7,False
8.0,0.86,1.0153,0.12,0.06,0.0,6.4,False
7.0,0.63,1.0119,0.34,0.69,0.2,9.7,False
6.0,0.75,1.0056,0.33,0.52,1.6,7.1,False
3.0,0.78,1.0238,0.64,0.12,7.2,7.4,False
8.0,0.72,1.0094,0.31,0.17,0.2,10.2,False
6.0,0.72,1.012,0.51,0.19,3.3,5.8,False
6.0,0.66,0.9986,0.35,0.1,1.3,8.4,False
8.0,0.8,1.0048,0.28,0.31,0.0,6.2,False
8.0,0.88,1.0228,0.12,0.64,0.0,4.4,False
8.0,0.9,1.0334,0.1,0.01,0.0,3.8,False
7.0,0.75,1.0363,0.27,0.0,1.2,4.6,False
5.0,0.76,1.0353,0.47,0.0,1.9,0.4,False
3.0,0.57,1.0321,0.33,0.0,1.1,-0.5,False
7.0,0.73,1.0326,0.18,0.0,0.0,-1.6,False
7.0,0.64,1.0308,0.09,0.0,0.0,-0.7,False
0.0,0.8,1.0362,0.58,0.0,6.6,-2.6,False
0.0,0.8,1.0316,0.61,0.0,7.2,-2.8,False
4.0,0.84,1.0299,0.53,0.0,4.2,-2.6,False
7.0,0.87,1.0315,0.57,0.0,5.8,-3.2,False
5.0,0.84,1.0268,0.57,0.0,6.1,-3.9,False
8.0,0.87,1.0308,0.14,0.12,0.0,-1.3,False
7.0,0.89,1.037,0.41,0.0,1.5,0.4,False
5.0,0.81,1.0336,0.53,0.0,5.2,-0.9,False
6.0,0.85,1.0275,0.36,0.0,1.5,3.8,False
6.0,0.86,1.0311,0.49,0.0,1.3,0.9,False
8.0,0.86,1.0257,0.22,0.0,0.0,-0.5,False
8.0,0.67,1.0181,0.25,0.0,0.0,-1.4,False
7.0,0.68,1.0076,0.28,0.0,0.1,-0.5,False
8.0,0.8,1.0131,0.14,0.0,0.0,-0.3,False
8.0,0.74,1.0126,0.1,1.14,0.0,6.3,False
7.0,0.88,1.0157,0.19,0.54,0.1,6.4,False
5.0,0.79,1.0211,0.28,0.37,1.2,7.0,False
4.0,0.76,1.0251,0.6,0.0,6.8,3.7,False
7.0,0.87,1.0213,0.16,0.12,0.0,3.7,False
8.0,0.8,1.014,0.15,0.09,0.0,4.7,False
3.0,0.79,1.0184,0.64,0.0,4.1,3.0,False
8.0,0.86,1.0153,0.22,0.57,0.0,2.7,False
5.0,0.81,1.0098,0.62,0.18,4.8,5.0,False
6.0,0.74,1.0036,0.49,0.13,3.4,7.0,False
6.0,0.8,1.0146,0.45,0.29,1.9,5.4,False
7.0,0.78,1.0229,0.33,0.03,0.2,9.4,False
7.0,0.61,1.0305,0.34,0.0,0.6,11.9,False
5.0,0.65,1.0302,0.76,0.0,5.3,9.2,False
7.0,0.76,1.0238,0.54,0.51,2.1,7.2,False
5.0,0.78,1.0232,0.25,0.26,1.5,5.9,False
1.0,0.75,1.034,0.83,0.0,8.5,1.7,False
7.0,0.6,1.0371,0.64,0.0,2.9,3.5,False
6.0,0.6,1.0346,0.88,0.0,7.2,2.7,False
2.0,0.77,1.0291,0.88,0.0,7.3,2.2,False
8.0,0.8,1.0273,0.33,0.04,0.0,2.7,False
7.0,0.83,1.0251,0.27,0.02,0.0,1.4,False
4.0,0.76,1.0194,0.76,0.0,4.9,2.2,False
8.0,0.76,1.0117,0.26,0.01,0.0,3.1,False
6.0,0.65,1.027,0.52,0.01,1.4,10.0,False
1.0,0.8,1.0382,1.06,0.0,9.1,4.6,False
0.0,0.69,1.0347,1.12,0.0,9.4,2.7,False
3.0,0.7,1.034,1.1,0.0,9.0,2.8,False
1.0,0.74,1.0333,1.13,0.0,9.0,2.5,False
1.0,0.74,1.0351,1.11,0.0,8.6,1.7,False
3.0,0.84,1.0351,1.13,0.0,8.3,0.3,False
8.0,0.8,1.0352,0.16,0.0,0.0,0.1,False
0.0,0.52,1.0397,1.34,0.0,9.6,0.7,False
1.0,0.53,1.0408,1.31,0.0,9.6,0.7,False
0.0,0.61,1.0344,1.32,0.0,9.6,1.1,False
0.0,0.58,1.0266,1.31,0.0,9.6,2.6,False
7.0,0.77,1.031,0.7,0.0,0.0,8.7,False
3.0,0.68,1.0295,1.31,0.0,9.1,11.1,False
0.0,0.67,1.0242,1.4,0.0,9.9,9.7,False
5.0,0.73,1.0185,0.81,0.23,2.1,9.4,False
5.0,0.69,1.0235,1.09,0.01,4.4,8.0,False
8.0,0.72,1.0202,0.7,0.32,0.8,11.8,False
8.0,0.64,1.0128,0.62,0.26,0.9,11.9,False
7.0,0.73,1.0149,0.87,0.3,1.4,8.8,False
8.0,0.78,1.016,1.04,0.28,2.4,3.1,False
4.0,0.66,1.0276,1.5,0.08,6.4,1.3,False
1.0,0.6,1.0267,1.73,0.0,10.4,0.3,False
7.0,0.63,1.0173,0.92,0.02,0.5,1.4,False
7.0,0.78,1.0144,1.0,0.0,2.5,4.6,False
7.0,0.64,0.9983,0.81,0.13,1.7,8.6,False
7.0,0.63,1.0021,1.16,0.32,3.3,9.2,False
7.0,0.69,1.0084,0.88,0.78,2.3,10.7,False
7.0,0.58,1.0201,0.62,0.02,0.2,7.8,False
7.0,0.65,1.016,1.15,0.0,1.2,11.5,False
4.0,0.64,1.0101,1.6,0.0,7.5,11.7,True
7.0,0.6,1.0069,1.09,0.03,1.7,10.6,False
8.0,0.78,1.0107,0.4,0.36,0.0,6.8,False
5.0,0.6,1.0144,1.3,0.0,4.1,3.9,False
6.0,0.67,1.0166,1.45,0.0,5.1,2.1,False
7.0,0.64,1.0176,1.4,0.1,3.2,3.3,False
8.0,0.77,0.993,0.51,0.85,0.4,4.1,False
4.0,0.69,0.9921,1.19,0.07,4.8,3.2,False
6.0,0.74,0.9998,1.03,0.16,3.3,-0.4,False
6.0,0.76,1.0079,1.52,0.03,4.4,1.2,False
6.0,0.8,1.0053,0.87,0.18,0.1,4.8,False
4.0,0.59,1.0127,2.14,0.14,9.2,7.0,False
5.0,0.55,1.0204,2.24,0.0,9.3,9.7,False
7.0,0.46,1.0118,1.86,0.03,7.0,12.5,False
8.0,0.69,1.019,1.2,0.04,1.2,9.2,False
5.0,0.64,1.0246,1.74,0.0,4.6,10.9,False
8.0,0.62,1.0245,1.09,0.0,0.2,10.3,False
7.0,0.7,1.0251,0.88,0.08,1.0,7.8,False
6.0,0.67,1.0267,1.36,0.0,2.9,7.2,False
7.0,0.65,1.0132,1.42,0.48,1.8,8.7,False
5.0,0.74,1.0032,1.32,0.15,2.7,5.2,False
3.0,0.62,1.0075,1.69,0.0,6.0,2.7,False
8.0,0.72,1.0052,0.57,0.0,0.0,3.0,False
8.0,0.84,0.9978,0.62,2.07,0.5,8.1,False
8.0,0.94,0.9976,0.43,1.92,0.0,8.6,False
7.0,0.86,1.0013,0.73,0.67,1.0,9.0,False
6.0,0.71,1.0132,1.67,0.0,6.1,8.2,False
6.0,0.64,1.0146,1.55,0.05,3.8,9.4,False
8.0,0.74,1.0166,1.01,0.08,0.1,7.6,False
8.0,0.81,1.0213,0.88,0.39,1.2,5.9,False
7.0,0.75,1.0061,1.82,0.02,4.2,6.2,False
6.0,0.71,0.9961,2.26,0.02,7.0,10.7,False
6.0,0.6,1.0,1.77,0.02,3.9,12.0,False
7.0,0.72,1.0027,1.62,0.0,2.7,10.7,False
8.0,0.89,1.0009,0.44,2.76,0.0,9.8,False
8.0,0.89,1.0189,0.69,0.1,0.1,11.7,False
7.0,0.6,1.0289,1.54,0.0,3.8,13.2,False
2.0,0.56,1.027,2.88,0.0,12.5,13.0,True
6.0,0.56,1.0196,2.64,0.0,10.3,14.8,True
8.0,0.78,1.0113,1.01,0.25,1.4,13.0,False
5.0,0.61,1.0068,2.28,0.01,6.2,11.7,False
6.0,0.74,1.0056,0.98,0.19,1.7,9.7,False
7.0,0.71,1.0157,2.08,0.01,5.2,10.8,False
3.0,0.6,1.0224,2.68,0.0,10.4,13.7,True
4.0,0.59,1.0236,2.51,0.0,7.8,14.3,True
1.0,0.45,1.0215,3.2,0.0,13.1,15.7,True
1.0,0.47,1.0206,3.14,0.0,13.0,16.6,True
1.0,0.49,1.016,3.16,0.0,13.1,17.3,True
3.0,0.44,1.013,3.14,0.0,13.0,19.4,True
4.0,0.59,1.0148,3.03,0.4,10.9,16.7,False
1.0,0.66,1.0147,3.21,0.0,13.3,16.3,True
1.0,0.55,1.0125,3.15,0.0,13.1,17.4,True
4.0,0.55,1.0123,2.75,0.01,8.7,17.8,False
7.0,0.78,1.0089,2.47,0.81,7.2,16.8,False
8.0,0.89,1.0082,0.73,0.43,0.0,14.5,False
6.0,0.84,1.0083,1.75,1.1,4.1,13.7,False
8.0,0.84,1.0094,0.87,0.05,0.0,13.2,False
7.0,0.66,1.0104,0.89,0.0,2.2,13.6,False
8.0,0.7,1.0138,0.9,0.0,0.0,11.7,False
8.0,0.76,1.0145,1.14,0.0,0.0,13.0,False
4.0,0.66,1.0118,3.13,0.01,10.3,15.8,False
8.0,0.84,1.0098,1.03,0.78,0.5,15.4,False
7.0,0.76,1.0115,2.06,0.13,2.9,18.2,False
8.0,0.79,1.0099,1.44,0.16,1.2,19.0,False
7.0,0.81,1.009,2.01,0.0,2.4,19.8,True
8.0,0.78,1.0088,1.74,0.4,1.7,20.0,False
7.0,0.77,1.0101,2.18,1.69,4.5,19.3,False
7.0,0.84,1.0149,1.82,0.44,2.6,17.4,False
7.0,0.76,1.0123,1.89,0.0,3.5,18.0,True
7.0,0.73,1.0145,2.34,0.38,1.3,17.7,False
8.0,0.86,1.0164,0.6,0.06,0.0,14.4,False
8.0,0.88,1.0124,0.6,0.1,0.0,15.0,False
8.0,0.86,1.0139,0.49,0.12,0.0,13.4,False
8.0,0.89,1.0171,0.37,0.07,0.0,12.3,False
4.0,0.75,1.0194,2.84,0.0,9.2,17.5,True
4.0,0.75,1.0192,2.87,0.54,8.2,19.1,False
7.0,0.84,1.0176,1.48,0.33,0.7,17.3,False
6.0,0.71,1.0139,2.86,0.31,6.9,15.9,False
5.0,0.62,1.0163,2.76,0.0,7.0,13.4,True
8.0,0.81,1.0128,1.19,0.7,0.1,11.8,False
8.0,0.82,1.0102,1.53,0.46,0.0,13.6,False
7.0,0.88,1.0117,1.19,0.24,0.6,15.3,False
5.0,0.63,1.0201,2.5,0.0,6.9,20.2,True
1.0,0.64,1.0195,3.39,0.0,14.6,22.3,True
4.0,0.66,1.0165,2.81,0.05,12.5,24.4,False
6.0,0.78,1.0158,1.88,0.0,3.0,22.5,True
4.0,0.68,1.0161,2.98,0.0,10.3,24.0,True
7.0,0.66,1.0196,1.68,0.0,1.5,21.2,True
2.0,0.6,1.0204,3.32,0.0,11.9,20.9,True
1.0,0.61,1.0211,3.45,0.0,14.3,20.8,True
3.0,0.63,1.0178,3.33,0.0,14.1,23.2,True
3.0,0.61,1.0146,2.87,0.0,10.0,23.3,True
7.0,0.89,1.013,1.14,1.51,0.3,18.2,False
3.0,0.63,1.017,3.3,0.0,12.5,18.0,True
5.0,0.61,1.0144,3.04,0.0,8.8,20.0,True
7.0,0.81,1.0113,1.43,0.67,2.2,18.3,False
4.0,0.63,1.0118,2.61,0.0,7.2,17.7,True
6.0,0.68,1.0171,1.61,0.14,1.5,16.5,False
3.0,0.66,1.0182,3.08,0.0,10.9,18.7,True
1.0,0.6,1.0143,3.34,0.0,14.1,21.8,True
4.0,0.73,1.0112,2.38,4.77,8.5,21.1,False
8.0,0.78,1.0127,1.08,1.27,0.4,17.5,False
8.0,0.88,1.0142,0.92,1.03,0.0,15.1,False
7.0,0.77,1.0231,2.2,0.0,3.5,15.8,True
0.0,0.64,1.0276,3.37,0.0,14.4,18.2,True
2.0,0.63,1.0206,3.27,0.34,13.2,20.7,False
7.0,0.85,1.016,1.2,0.7,0.7,16.9,False
3.0,0.64,1.014,2.4,0.0,7.1,20.3,True
5.0,0.56,1.0211,2.2,0.0,4.7,15.9,True
7.0,0.68,1.0249,1.49,0.0,1.6,15.1,False
1.0,0.58,1.0155,3.25,0.0,14.0,19.5,True
2.0,0.59,1.0118,3.15,0.0,12.9,21.4,True
7.0,0.67,1.0124,2.18,0.04,3.0,21.8,False
7.0,0.8,1.0149,1.94,0.0,2.6,21.4,True
5.0,0.7,1.0138,2.8,0.0,10.6,23.7,True
6.0,0.67,1.0162,2.67,0.0,7.4,23.7,True
7.0,0.75,1.0182,1.0,0.09,0.2,20.6,False
7.0,0.66,1.0193,2.4,0.0,5.2,21.1,True
4.0,0.68,1.0171,2.66,0.0,8.7,22.2,True
7.0,0.76,1.0146,0.77,0.28,0.2,20.2,False
4.0,0.68,1.0171,2.4,0.0,9.7,20.9,True
7.0,0.7,1.0097,1.7,0.19,4.1,21.8,False
5.0,0.75,1.0133,1.64,0.25,2.9,17.6,False
6.0,0.69,1.0166,2.27,0.0,6.9,18.6,True
8.0,0.92,1.0047,0.35,3.31,0.0,17.4,False
4.0,0.67,1.0142,2.87,0.0,10.8,17.5,True
7.0,0.69,1.0161,2.27,0.84,7.3,17.2,False
5.0,0.77,1.0127,1.47,0.19,3.4,16.2,False
1.0,0.68,1.0139,2.69,0.0,11.8,20.4,True
7.0,0.75,1.0187,1.4,0.0,1.6,17.2,True
6.0,0.69,1.0199,2.52,0.0,10.8,17.4,True
7.0,0.81,1.0157,1.08,0.31,2.3,16.2,False
7.0,0.77,1.0161,1.13,0.11,1.1,15.5,False
3.0,0.7,1.0161,2.7,0.0,11.6,15.9,True
3.0,0.7,1.0217,2.56,0.0,12.4,19.3,True
5.0,0.76,1.0194,2.3,0.0,8.9,17.9,True
1.0,0.71,1.0165,2.52,0.0,11.9,19.9,True
3.0,0.72,1.0144,2.06,0.33,8.5,21.6,False
7.0,0.82,1.0182,1.3,0.86,2.0,18.8,False
4.0,0.75,1.0138,2.2,0.0,8.7,18.8,True
7.0,0.91,1.0092,0.66,0.88,0.0,16.4,False
6.0,0.77,1.0056,1.97,0.0,8.1,19.7,True
7.0,0.86,1.01,0.59,0.47,0.1,16.6,False
5.0,0.73,1.0146,1.96,0.01,6.4,16.4,False
5.0,0.74,1.0182,2.08,0.0,8.8,16.3,True
3.0,0.68,1.0173,2.19,0.0,9.7,18.7,True
6.0,0.74,1.0174,1.59,0.0,4.8,19.6,True
7.0,0.78,1.011,1.46,0.27,5.8,20.2,False
8.0,0.82,1.0134,0.72,1.35,0.0,15.8,False
8.0,0.93,1.0136,0.18,7.11,0.0,13.0,False
7.0,0.83,1.0189,0.82,0.02,0.5,10.7,False
7.0,0.8,1.0213,1.23,0.02,1.7,9.4,False
7.0,0.76,1.0214,1.38,0.0,1.9,9.6,False
7.0,0.79,1.0215,1.64,0.0,5.6,8.3,False
3.0,0.64,1.0263,1.95,0.0,8.7,11.8,False
3.0,0.72,1.0224,1.73,0.0,6.0,9.1,False
3.0,0.82,1.0189,1.75,0.0,7.2,9.3,False
5.0,0.8,1.0175,1.3,0.0,2.8,10.3,False
5.0,0.7,1.0289,1.42,0.0,5.8,11.6,False
4.0,0.76,1.0284,1.27,0.0,3.8,9.7,False
3.0,0.77,1.0254,1.82,0.0,10.6,10.1,False
8.0,0.73,1.0159,0.75,0.0,0.9,12.5,False
7.0,0.63,1.0116,1.17,0.03,2.1,14.3,False
6.0,0.69,1.0101,0.83,0.09,0.5,12.0,False
6.0,0.77,1.0127,1.18,0.12,3.5,8.5,False
7.0,0.82,1.0189,0.83,0.09,1.1,13.8,False
6.0,0.85,1.0175,1.06,0.01,2.1,14.7,False
7.0,0.81,1.0175,0.93,0.46,2.2,15.3,False
8.0,0.92,1.0293,0.25,0.03,0.0,13.3,False
4.0,0.81,1.0337,1.31,0.0,6.8,14.5,True
5.0,0.77,1.0315,1.49,0.0,9.9,14.6,True
7.0,0.82,1.0289,1.24,0.0,6.6,14.5,True
4.0,0.76,1.0218,1.35,0.0,8.5,8.7,False
1.0,0.8,1.025,1.35,0.0,9.0,10.1,False
3.0,0.78,1.0209,1.23,0.01,8.0,13.4,False
7.0,0.88,1.0151,0.49,1.06,0.4,14.5,False
8.0,0.93,1.0239,0.09,1.54,0.0,7.4,False
8.0,0.86,1.0293,0.42,0.0,0.0,7.0,False
1.0,0.83,1.0277,1.26,0.0,9.3,7.3,False
3.0,0.83,1.0328,1.15,0.0,7.0,7.1,False
8.0,0.87,1.0128,0.27,1.25,0.0,9.6,False
8.0,0.9,1.0112,0.27,1.87,0.0,7.9,False
8.0,0.91,1.0069,0.14,3.39,0.0,4.7,False
7.0,0.86,1.0002,0.77,0.03,3.1,3.3,False
7.0,0.87,1.0067,0.23,0.36,0.0,4.0,False
7.0,0.86,1.0092,0.8,0.0,2.7,4.9,False
7.0,0.85,1.0145,0.68,0.0,1.8,7.8,False
8.0,0.92,1.0144,0.19,0.0,0.0,9.6,False
8.0,0.9,1.013,0.37,0.0,0.0,9.1,False
8.0,0.88,1.0169,0.14,0.0,0.0,9.0,False
6.0,0.81,1.0174,0.76,0.01,4.6,9.9,False
6.0,0.83,1.023,0.78,0.0,3.7,8.9,False
7.0,0.83,1.0256,0.48,0.0,0.5,9.8,False
6.0,0.76,1.019,0.2,0.11,0.1,10.2,False
7.0,0.81,1.021,0.61,0.0,2.4,8.2,False
8.0,0.82,1.0253,0.31,0.0,0.0,6.9,False
5.0,0.82,1.0299,0.78,0.0,5.1,4.3,False
1.0,0.82,1.0311,0.85,0.0,7.5,3.9,False
8.0,0.88,1.0314,0.21,0.14,0.0,6.3,False
8.0,0.88,1.0301,0.3,0.01,0.2,5.9,False
8.0,0.88,1.0195,0.17,0.5,0.0,5.3,False
7.0,0.84,1.0226,0.41,0.0,0.2,7.4,False
8.0,0.69,1.0212,0.23,0.0,0.0,8.4,False
7.0,0.79,1.0117,0.32,0.06,0.6,1.6,False
6.0,0.74,1.0079,0.47,0.71,0.7,0.8,False
7.0,0.86,0.997,0.41,0.06,1.0,2.8,False
6.0,0.81,1.0141,0.52,0.0,3.2,1.1,False
3.0,0.84,1.0279,0.58,0.0,3.6,0.5,False
5.0,0.84,1.0074,0.26,0.0,0.0,-1.8,False
6.0,0.79,0.9973,0.57,0.0,3.8,1.2,False
4.0,0.74,0.9969,0.61,0.0,4.7,3.9,False
7.0,0.82,1.0015,0.19,0.0,0.0,2.7,False
5.0,0.74,1.0127,0.36,0.03,2.1,2.6,False
7.0,0.71,1.0059,0.29,0.06,0.4,2.0,False
6.0,0.76,1.0002,0.2,0.52,0.1,5.7,False
6.0,0.77,0.9971,0.3,0.79,0.6,6.5,False
5.0,0.83,1.0268,0.26,0.0,0.8,3.5,False
4.0,0.83,1.0278,0.63,0.0,6.7,1.1,False
5.0,0.83,1.0189,0.54,1.05,2.3,1.0,False
8.0,0.94,1.014,0.11,1.38,0.0,0.5,False
8.0,0.94,1.0135,0.18,0.76,0.0,0.4,False
8.0,0.92,1.0193,0.18,0.0,0.0,0.0,False
4.0,0.86,1.0084,0.62,0.0,6.0,-0.5,False
8.0,0.93,1.0117,0.15,0.0,0.0,-0.6,False
8.0,0.91,1.0144,0.1,0.01,0.0,0.3,False
8.0,0.9,1.0162,0.11,0.64,0.0,0.3,False
8.0,0.91,1.0242,0.22,0.05,0.0,0.7,False
8.0,0.9,1.0285,0.13,0.0,0.0,2.8,False
8.0,0.82,1.0326,0.1,0.0,0.0,5.0,False
8.0,0.84,1.0359,0.18,0.0,0.0,8.1,False
8.0,0.77,1.0369,0.26,0.0,0.0,7.0,False
3.0,0.91,1.0363,0.4,0.0,1.5,3.5,False
8.0,0.94,1.0334,0.39,0.0,1.1,1.5,False
7.0,0.79,1.0278,0.23,0.0,0.7,3.3,False
1.0,0.55,1.0296,0.62,0.0,7.0,0.5,False
8.0,0.68,1.0312,0.22,0.0,0.5,-1.5,False
7.0,0.64,1.0277,0.14,0.0,0.0,-1.3,False
0.0,0.78,1.0308,0.59,0.0,6.0,-2.9,False
1.0,0.81,1.0321,0.56,0.0,5.5,-2.4,False
8.0,0.89,1.0279,0.08,2.25,0.0,-0.3,False
8.0,0.89,1.0262,0.07,0.0,0.0,-1.0,False
8.0,0.84,1.0197,0.28,0.05,0.0,-4.1,False
7.0,0.84,1.0223,0.17,0.0,0.0,-5.7,False
3.0,0.82,1.0278,0.66,0.0,6.3,-6.4,False
0.0,0.87,1.0303,0.64,0.0,6.3,-6.1,False
0.0,0.81,1.035,0.75,0.0,7.8,-5.0,False
0.0,0.78,1.0301,0.76,0.0,7.8,-4.7,False
1.0,0.76,1.0209,0.75,0.0,7.8,-3.1,False
7.0,0.87,1.019,0.3,0.17,0.9,-2.3,False
8.0,0.93,1.0215,0.36,0.0,0.7,0.6,False
2.0,0.81,1.0254,0.7,0.0,7.0,-0.1,False
4.0,0.79,1.0243,0.67,0.0,5.4,0.0,False
8.0,0.79,1.0125,0.16,0.56,0.0,3.1,False
7.0,0.75,1.0014,0.39,0.0,0.3,4.3,False
7.0,0.86,1.0097,0.41,0.0,0.4,2.2,False
5.0,0.78,1.0064,0.82,0.0,7.7,1.5,False
7.0,0.71,0.9875,0.17,0.67,0.6,6.1,False
7.0,0.79,1.0027,0.56,0.0,2.3,0.9,False
8.0,0.86,1.0139,0.29,0.0,0.7,-0.2,False
6.0,0.84,1.0186,0.58,0.0,2.5,-0.8,False
8.0,0.73,1.0198,0.18,0.0,0.0,0.8,False
6.0,0.77,1.0211,0.45,0.0,2.6,0.2,False
8.0,0.68,1.017,0.33,0.0,0.2,-1.1,False
8.0,0.7,1.0065,0.33,0.29,0.0,-1.0,False
7.0,0.89,1.0007,0.48,0.0,0.4,-1.5,False
6.0,0.81,1.001,0.97,0.0,7.4,0.8,False
7.0,0.81,0.9996,0.59,0.0,1.4,3.4,False
7.0,0.88,0.9942,0.5,0.23,0.1,5.1,False
8.0,0.88,0.9919,0.32,1.26,0.0,3.5,False
8.0,0.84,1.0066,0.28,0.01,0.0,1.0,False
8.0,0.8,1.0102,0.49,0.12,0.0,1.3,False
7.0,0.68,1.0031,0.56,0.37,0.7,7.0,False
7.0,0.75,1.0201,0.76,0.05,3.1,0.3,False
5.0,0.7,1.0226,0.75,0.03,4.2,-0.4,False
7.0,0.79,1.0253,0.7,0.12,1.6,-0.8,False
7.0,0.76,1.0307,1.22,0.0,6.5,-1.9,False
8.0,0.89,1.0223,0.16,0.82,0.0,2.4,False
2.0,0.58,1.0264,1.41,0.0,9.5,-1.8,False
7.0,0.7,1.0324,0.52,0.04,0.1,-0.1,False
8.0,0.83,1.0322,0.55,0.06,0.1,3.1,False
8.0,0.87,1.0284,0.36,0.47,0.0,3.0,False
7.0,0.78,1.0251,0.66,0.0,0.6,4.0,False
6.0,0.71,1.0305,1.26,0.0,5.8,3.1,False
8.0,0.7,1.0269,0.84,0.0,1.0,4.1,False
6.0,0.69,1.0235,1.05,0.0,3.7,6.6,False
1.0,0.67,1.017,1.55,0.0,9.7,7.0,False
7.0,0.71,1.0136,0.71,0.1,0.5,6.7,False
8.0,0.87,1.0168,0.2,0.5,0.0,6.8,False
7.0,0.85,1.0159,0.54,0.01,0.3,5.6,False
6.0,0.76,0.9947,0.93,0.57,2.8,5.7,False
8.0,0.89,0.9885,0.35,1.36,0.0,3.2,False
8.0,0.89,1.0013,0.38,0.56,0.0,2.3,False
5.0,0.7,1.0163,1.44,0.0,5.9,3.6,False
7.0,0.71,1.0144,0.83,0.27,0.2,5.4,False
5.0,0.73,1.0179,0.75,0.17,0.9,4.3,False
7.0,0.74,1.0179,0.43,0.29,0.0,5.6,False
5.0,0.72,1.024,1.02,0.0,2.4,5.3,False
7.0,0.68,1.0274,0.77,0.0,0.0,4.8,False
7.0,0.64,1.0232,1.38,0.0,4.0,9.5,False
5.0,0.7,1.0206,1.23,0.0,2.7,9.1,False
7.0,0.59,1.0284,1.39,0.0,4.2,9.9,False
5.0,0.71,1.0324,1.87,0.0,9.5,7.4,False
5.0,0.67,1.0305,1.96,0.0,8.4,7.1,False
3.0,0.49,1.0245,2.01,0.0,9.6,6.1,False
3.0,0.49,1.0286,1.46,0.0,5.8,3.0,False
1.0,0.52,1.029,2.11,0.0,11.3,2.2,False
7.0,0.78,1.0126,1.39,0.08,3.8,4.3,False
8.0,0.72,1.0125,0.85,0.2,0.4,7.0,False
8.0,0.81,1.0038,0.31,1.08,0.0,7.1,False
7.0,0.73,1.0099,0.87,0.02,0.4,6.3,False
